{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.6, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': 1.614, 'yaw': 0.01, 'datetime': '2018-12-18 17:41:42.734104', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.12, 'flw0': 0.2, 'time': 1.26, 'compass': 99.79, 'pitch': -0.96, 'roll': 1.55}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.42, 'state': 'normal', 'rot1': 243, 'rot0': 258, 'rot3': 0, 'rot2': 0, 'depth': 0.012, 'yaw': 38.45, 'datetime': '2018-12-18 17:42:23.596358', 'mgs': 0, 'flw2': 2.89, 'flw1': 0.0, 'flw0': 2.77, 'time': 42.05, 'compass': 138.23, 'pitch': 4.12, 'roll': 4.31}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.48, 'state': 'normal', 'rot1': 246, 'rot0': 260, 'rot3': 0, 'rot2': 0, 'depth': 1.385, 'yaw': 39.16, 'datetime': '2018-12-18 17:42:23.805780', 'mgs': 0, 'flw2': 2.61, 'flw1': 0.41, 'flw0': 2.83, 'time': 42.26, 'compass': 138.94, 'pitch': 4.04, 'roll': 4.4}
{'lipoC2': 0.12, 'temp': 0.0, 'lipoC3S3': 12.19, 'state': 'normal', 'rot1': 248, 'rot0': 263, 'rot3': 0, 'rot2': 0, 'depth': 0.775, 'yaw': 39.93, 'datetime': '2018-12-18 17:42:24.015818', 'mgs': 0, 'flw2': 2.8, 'flw1': 0.0, 'flw0': 3.13, 'time': 42.47, 'compass': 139.71, 'pitch': 3.9, 'roll': 4.42}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.59, 'state': 'normal', 'rot1': 250, 'rot0': 266, 'rot3': 0, 'rot2': 0, 'depth': -0.217, 'yaw': 40.69, 'datetime': '2018-12-18 17:42:24.220678', 'mgs': 0, 'flw2': 2.76, 'flw1': 0.0, 'flw0': 3.15, 'time': 42.68, 'compass': 140.47, 'pitch': 3.64, 'roll': 4.37}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.56, 'state': 'normal', 'rot1': 253, 'rot0': 268, 'rot3': 0, 'rot2': 0, 'depth': -1.361, 'yaw': 41.53, 'datetime': '2018-12-18 17:42:24.431046', 'mgs': 0, 'flw2': 3.02, 'flw1': 0.03, 'flw0': 2.51, 'time': 42.89, 'compass': 141.31, 'pitch': 3.5, 'roll': 4.4}
{'lipoC2': 0.11, 'temp': 0.0, 'lipoC3S3': 12.41, 'state': 'normal', 'rot1': 255, 'rot0': 270, 'rot3': 0, 'rot2': 0, 'depth': 1.92, 'yaw': 42.5, 'datetime': '2018-12-18 17:42:24.639590', 'mgs': 0, 'flw2': 2.76, 'flw1': 0.47, 'flw0': 2.91, 'time': 43.1, 'compass': 142.27, 'pitch': 3.26, 'roll': 4.32}
{'lipoC2': 0.15, 'temp': 0.0, 'lipoC3S3': 12.29, 'state': 'normal', 'rot1': 257, 'rot0': 273, 'rot3': 0, 'rot2': 0, 'depth': -0.598, 'yaw': 43.41, 'datetime': '2018-12-18 17:42:24.852138', 'mgs': 0, 'flw2': 2.45, 'flw1': 0.0, 'flw0': 3.05, 'time': 43.31, 'compass': 143.19, 'pitch': 3.25, 'roll': 4.12}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.59, 'state': 'normal', 'rot1': 260, 'rot0': 275, 'rot3': 0, 'rot2': 0, 'depth': 0.165, 'yaw': 44.22, 'datetime': '2018-12-18 17:42:25.065695', 'mgs': 0, 'flw2': 1.57, 'flw1': 0.0, 'flw0': 3.03, 'time': 43.52, 'compass': 143.99, 'pitch': 2.99, 'roll': 3.74}
{'lipoC2': 0.01, 'temp': 0.0, 'lipoC3S3': 12.47, 'state': 'normal', 'rot1': 262, 'rot0': 276, 'rot3': 0, 'rot2': 0, 'depth': -1.056, 'yaw': 44.29, 'datetime': '2018-12-18 17:42:25.268143', 'mgs': 0, 'flw2': 0.83, 'flw1': 0.26, 'flw0': 3.17, 'time': 43.72, 'compass': 144.06, 'pitch': 2.25, 'roll': 3.21}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.42, 'state': 'normal', 'rot1': 264, 'rot0': 278, 'rot3': 0, 'rot2': 0, 'depth': 0.241, 'yaw': 43.6, 'datetime': '2018-12-18 17:42:25.480522', 'mgs': 0, 'flw2': 0.99, 'flw1': 0.44, 'flw0': 2.92, 'time': 43.93, 'compass': 143.37, 'pitch': 1.85, 'roll': 2.73}
{'lipoC2': 0.13, 'temp': 0.0, 'lipoC3S3': 12.38, 'state': 'normal', 'rot1': 268, 'rot0': 280, 'rot3': 0, 'rot2': 0, 'depth': -1.132, 'yaw': 41.4, 'datetime': '2018-12-18 17:42:25.793883', 'mgs': 0, 'flw2': 0.54, 'flw1': 0.0, 'flw0': 2.84, 'time': 44.25, 'compass': 141.17, 'pitch': 1.55, 'roll': 2.41}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.37, 'state': 'normal', 'rot1': 270, 'rot0': 281, 'rot3': 0, 'rot2': 0, 'depth': 0.851, 'yaw': 39.02, 'datetime': '2018-12-18 17:42:26.001434', 'mgs': 0, 'flw2': 0.56, 'flw1': 0.0, 'flw0': 3.09, 'time': 44.46, 'compass': 138.8, 'pitch': 1.35, 'roll': 2.22}
{'lipoC2': 0.04, 'temp': 0.0, 'lipoC3S3': 12.47, 'state': 'normal', 'rot1': 273, 'rot0': 283, 'rot3': 0, 'rot2': 0, 'depth': 1.843, 'yaw': 35.81, 'datetime': '2018-12-18 17:42:26.213303', 'mgs': 0, 'flw2': 1.01, 'flw1': 0.38, 'flw0': 3.04, 'time': 44.67, 'compass': 135.59, 'pitch': 1.2, 'roll': 1.92}
{'lipoC2': 0.13, 'temp': 0.0, 'lipoC3S3': 12.19, 'state': 'normal', 'rot1': 275, 'rot0': 285, 'rot3': 0, 'rot2': 0, 'depth': 0.775, 'yaw': 33.01, 'datetime': '2018-12-18 17:42:26.421785', 'mgs': 0, 'flw2': 2.75, 'flw1': 0.0, 'flw0': 3.16, 'time': 44.88, 'compass': 132.79, 'pitch': 1.81, 'roll': 1.69}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.51, 'state': 'normal', 'rot1': 278, 'rot0': 287, 'rot3': 0, 'rot2': 0, 'depth': -1.666, 'yaw': 31.43, 'datetime': '2018-12-18 17:42:26.629008', 'mgs': 0, 'flw2': 2.39, 'flw1': 0.21, 'flw0': 3.06, 'time': 45.08, 'compass': 131.2, 'pitch': 2.99, 'roll': 1.76}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.54, 'state': 'normal', 'rot1': 280, 'rot0': 289, 'rot3': 0, 'rot2': 0, 'depth': -1.743, 'yaw': 30.63, 'datetime': '2018-12-18 17:42:26.840320', 'mgs': 0, 'flw2': 2.44, 'flw1': 0.21, 'flw0': 3.19, 'time': 45.29, 'compass': 130.4, 'pitch': 3.52, 'roll': 1.88}
{'lipoC2': 0.06, 'temp': 0.0, 'lipoC3S3': 12.18, 'state': 'normal', 'rot1': 282, 'rot0': 291, 'rot3': 0, 'rot2': 0, 'depth': 1.462, 'yaw': 29.92, 'datetime': '2018-12-18 17:42:27.048771', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.15, 'flw0': 3.08, 'time': 45.5, 'compass': 129.7, 'pitch': 3.19, 'roll': 1.82}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.55, 'state': 'normal', 'rot1': 285, 'rot0': 292, 'rot3': 0, 'rot2': 0, 'depth': 1.691, 'yaw': 27.47, 'datetime': '2018-12-18 17:42:27.259872', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.18, 'flw0': 3.27, 'time': 45.71, 'compass': 127.24, 'pitch': 2.03, 'roll': 1.44}
{'lipoC2': 0.01, 'temp': 0.0, 'lipoC3S3': 12.5, 'state': 'normal', 'rot1': 287, 'rot0': 292, 'rot3': 0, 'rot2': 0, 'depth': -1.132, 'yaw': 23.2, 'datetime': '2018-12-18 17:42:27.468348', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.23, 'flw0': 3.04, 'time': 45.92, 'compass': 122.97, 'pitch': 1.54, 'roll': 0.91}
{'lipoC2': 0.08, 'temp': 0.0, 'lipoC3S3': 12.18, 'state': 'normal', 'rot1': 290, 'rot0': 292, 'rot3': 0, 'rot2': 0, 'depth': 1.462, 'yaw': 17.71, 'datetime': '2018-12-18 17:42:27.676378', 'mgs': 0, 'flw2': 0.54, 'flw1': 0.0, 'flw0': 3.03, 'time': 46.13, 'compass': 117.49, 'pitch': 2.17, 'roll': 0.4}
{'lipoC2': 0.04, 'temp': 0.0, 'lipoC3S3': 12.46, 'state': 'normal', 'rot1': 292, 'rot0': 293, 'rot3': 0, 'rot2': 0, 'depth': -1.514, 'yaw': 11.68, 'datetime': '2018-12-18 17:42:27.884872', 'mgs': 0, 'flw2': 0.17, 'flw1': 0.35, 'flw0': 3.1, 'time': 46.34, 'compass': 111.45, 'pitch': 3.02, 'roll': 0.23}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.58, 'state': 'normal', 'rot1': 294, 'rot0': 295, 'rot3': 0, 'rot2': 0, 'depth': 1.996, 'yaw': 5.74, 'datetime': '2018-12-18 17:42:28.096467', 'mgs': 0, 'flw2': 2.64, 'flw1': 0.03, 'flw0': 2.98, 'time': 46.55, 'compass': 105.52, 'pitch': 3.6, 'roll': 0.28}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.51, 'state': 'normal', 'rot1': 297, 'rot0': 298, 'rot3': 0, 'rot2': 0, 'depth': 1.538, 'yaw': 1.63, 'datetime': '2018-12-18 17:42:28.302973', 'mgs': 0, 'flw2': 2.92, 'flw1': 0.0, 'flw0': 2.64, 'time': 46.76, 'compass': 101.41, 'pitch': 4.17, 'roll': 0.29}
{'lipoC2': 0.12, 'temp': 0.0, 'lipoC3S3': 12.39, 'state': 'normal', 'rot1': 299, 'rot0': 300, 'rot3': 0, 'rot2': 0, 'depth': -1.361, 'yaw': -1.61, 'datetime': '2018-12-18 17:42:28.513722', 'mgs': 0, 'flw2': 2.87, 'flw1': 0.0, 'flw0': 3.08, 'time': 46.97, 'compass': 98.16, 'pitch': 4.61, 'roll': 0.07}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.56, 'state': 'normal', 'rot1': 301, 'rot0': 303, 'rot3': 0, 'rot2': 0, 'depth': 2.225, 'yaw': -4.16, 'datetime': '2018-12-18 17:42:28.725413', 'mgs': 0, 'flw2': 2.92, 'flw1': 0.0, 'flw0': 3.02, 'time': 47.18, 'compass': 95.62, 'pitch': 4.64, 'roll': -0.24}
{'lipoC2': 0.09, 'temp': 0.0, 'lipoC3S3': 12.42, 'state': 'normal', 'rot1': 304, 'rot0': 305, 'rot3': 0, 'rot2': 0, 'depth': 1.843, 'yaw': -6.07, 'datetime': '2018-12-18 17:42:28.938978', 'mgs': 0, 'flw2': 2.87, 'flw1': 0.0, 'flw0': 3.03, 'time': 47.38, 'compass': 93.71, 'pitch': 4.46, 'roll': -0.55}
{'lipoC2': 0.1, 'temp': 0.0, 'lipoC3S3': 12.18, 'state': 'normal', 'rot1': 306, 'rot0': 308, 'rot3': 0, 'rot2': 0, 'depth': 1.157, 'yaw': -7.31, 'datetime': '2018-12-18 17:42:29.141026', 'mgs': 0, 'flw2': 2.67, 'flw1': 0.0, 'flw0': 3.11, 'time': 47.59, 'compass': 92.47, 'pitch': 4.11, 'roll': -0.72}
{'lipoC2': 0.02, 'temp': 0.0, 'lipoC3S3': 12.47, 'state': 'normal', 'rot1': 308, 'rot0': 310, 'rot3': 0, 'rot2': 0, 'depth': 1.92, 'yaw': -8.2, 'datetime': '2018-12-18 17:42:29.351657', 'mgs': 0, 'flw2': 2.5, 'flw1': 0.23, 'flw0': 2.98, 'time': 47.8, 'compass': 91.58, 'pitch': 3.82, 'roll': -0.62}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.58, 'state': 'normal', 'rot1': 310, 'rot0': 312, 'rot3': 0, 'rot2': 0, 'depth': 1.767, 'yaw': -9.15, 'datetime': '2018-12-18 17:42:29.558863', 'mgs': 0, 'flw2': 2.8, 'flw1': 0.18, 'flw0': 2.64, 'time': 48.01, 'compass': 90.62, 'pitch': 3.57, 'roll': -0.49}
{'lipoC2': 0.09, 'temp': 0.0, 'lipoC3S3': 12.42, 'state': 'normal', 'rot1': 313, 'rot0': 315, 'rot3': 0, 'rot2': 0, 'depth': 1.843, 'yaw': -10.02, 'datetime': '2018-12-18 17:42:29.772429', 'mgs': 0, 'flw2': 2.8, 'flw1': 0.0, 'flw0': 2.97, 'time': 48.22, 'compass': 89.76, 'pitch': 3.35, 'roll': -0.47}
{'lipoC2': 0.05, 'temp': 0.0, 'lipoC3S3': 12.52, 'state': 'normal', 'rot1': 315, 'rot0': 318, 'rot3': 0, 'rot2': 0, 'depth': 1.462, 'yaw': -10.98, 'datetime': '2018-12-18 17:42:29.980343', 'mgs': 0, 'flw2': 2.39, 'flw1': 0.26, 'flw0': 3.11, 'time': 48.43, 'compass': 88.8, 'pitch': 3.01, 'roll': -0.42}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.35, 'state': 'normal', 'rot1': 317, 'rot0': 320, 'rot3': 0, 'rot2': 0, 'depth': 0.699, 'yaw': -11.98, 'datetime': '2018-12-18 17:42:30.194531', 'mgs': 0, 'flw2': 2.87, 'flw1': 0.41, 'flw0': 2.77, 'time': 48.64, 'compass': 87.8, 'pitch': 2.76, 'roll': -0.29}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.58, 'state': 'normal', 'rot1': 320, 'rot0': 323, 'rot3': 0, 'rot2': 0, 'depth': 1.767, 'yaw': -13.08, 'datetime': '2018-12-18 17:42:30.397465', 'mgs': 0, 'flw2': 2.69, 'flw1': 0.0, 'flw0': 3.23, 'time': 48.85, 'compass': 86.7, 'pitch': 2.56, 'roll': -0.04}
{'lipoC2': 0.14, 'temp': 0.0, 'lipoC3S3': 12.35, 'state': 'normal', 'rot1': 322, 'rot0': 325, 'rot3': 0, 'rot2': 0, 'depth': -0.827, 'yaw': -14.45, 'datetime': '2018-12-18 17:42:30.605792', 'mgs': 0, 'flw2': 1.56, 'flw1': 0.35, 'flw0': 2.88, 'time': 49.06, 'compass': 85.33, 'pitch': 2.55, 'roll': 0.15}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.41, 'state': 'normal', 'rot1': 324, 'rot0': 327, 'rot3': 0, 'rot2': 0, 'depth': 0.775, 'yaw': -16.89, 'datetime': '2018-12-18 17:42:30.817972', 'mgs': 0, 'flw2': 1.04, 'flw1': 0.0, 'flw0': 3.03, 'time': 49.26, 'compass': 82.89, 'pitch': 2.29, 'roll': 0.05}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.39, 'state': 'normal', 'rot1': 327, 'rot0': 328, 'rot3': 0, 'rot2': 0, 'depth': 0.699, 'yaw': -20.81, 'datetime': '2018-12-18 17:42:31.026542', 'mgs': 0, 'flw2': 1.03, 'flw1': 0.0, 'flw0': 2.99, 'time': 49.47, 'compass': 78.97, 'pitch': 1.86, 'roll': -0.38}
{'lipoC2': 0.04, 'temp': 0.0, 'lipoC3S3': 12.22, 'state': 'normal', 'rot1': 328, 'rot0': 329, 'rot3': 0, 'rot2': 0, 'depth': 0.47, 'yaw': -25.49, 'datetime': '2018-12-18 17:42:31.234168', 'mgs': 0, 'flw2': 1.0, 'flw1': 0.09, 'flw0': 0.0, 'time': 49.68, 'compass': 74.29, 'pitch': 1.68, 'roll': -0.72}
{'lipoC2': 0.08, 'temp': 0.0, 'lipoC3S3': 12.18, 'state': 'normal', 'rot1': 328, 'rot0': 330, 'rot3': 0, 'rot2': 0, 'depth': 1.309, 'yaw': -28.83, 'datetime': '2018-12-18 17:42:31.444553', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.23, 'flw0': 0.18, 'time': 49.89, 'compass': 70.95, 'pitch': 0.73, 'roll': -0.53}
{'lipoC2': 0.02, 'temp': 0.0, 'lipoC3S3': 12.23, 'state': 'normal', 'rot1': 328, 'rot0': 330, 'rot3': 0, 'rot2': 0, 'depth': 1.538, 'yaw': -31.74, 'datetime': '2018-12-18 17:42:31.654489', 'mgs': 0, 'flw2': 0.18, 'flw1': 0.0, 'flw0': 0.0, 'time': 50.1, 'compass': 68.04, 'pitch': -0.23, 'roll': -0.18}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.22, 'state': 'normal', 'rot1': 328, 'rot0': 330, 'rot3': 0, 'rot2': 0, 'depth': -0.98, 'yaw': -34.87, 'datetime': '2018-12-18 17:42:31.861976', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.17, 'time': 50.31, 'compass': 64.91, 'pitch': -0.48, 'roll': 0.12}
{'lipoC2': 0.09, 'temp': 0.0, 'lipoC3S3': 12.18, 'state': 'normal', 'rot1': 328, 'rot0': 330, 'rot3': 0, 'rot2': 0, 'depth': 0.47, 'yaw': -38.07, 'datetime': '2018-12-18 17:42:32.070188', 'mgs': 0, 'flw2': 0.17, 'flw1': 0.06, 'flw0': 0.0, 'time': 50.52, 'compass': 61.71, 'pitch': -0.25, 'roll': 0.39}
{'lipoC2': 0.01, 'temp': 0.0, 'lipoC3S3': 12.27, 'state': 'normal', 'rot1': 328, 'rot0': 330, 'rot3': 0, 'rot2': 0, 'depth': 0.089, 'yaw': -41.34, 'datetime': '2018-12-18 17:42:32.282259', 'mgs': 0, 'flw2': 0.15, 'flw1': 0.0, 'flw0': 0.0, 'time': 50.73, 'compass': 58.44, 'pitch': -0.23, 'roll': 0.58}
{'lipoC2': 0.15, 'temp': 0.0, 'lipoC3S3': 12.31, 'state': 'normal', 'rot1': 328, 'rot0': 330, 'rot3': 0, 'rot2': 0, 'depth': -0.751, 'yaw': -44.49, 'datetime': '2018-12-18 17:42:32.491831', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.38, 'flw0': 0.0, 'time': 50.94, 'compass': 55.28, 'pitch': -0.29, 'roll': 0.59}
{'lipoC2': 0.02, 'temp': 0.0, 'lipoC3S3': 12.47, 'state': 'normal', 'rot1': 328, 'rot0': 330, 'rot3': 0, 'rot2': 0, 'depth': -1.208, 'yaw': -47.89, 'datetime': '2018-12-18 17:42:32.699810', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.21, 'flw0': 0.16, 'time': 51.15, 'compass': 51.89, 'pitch': -0.18, 'roll': 0.58}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.23, 'state': 'normal', 'rot1': 328, 'rot0': 330, 'rot3': 0, 'rot2': 0, 'depth': -0.598, 'yaw': -51.32, 'datetime': '2018-12-18 17:42:32.911610', 'mgs': 0, 'flw2': 0.15, 'flw1': 0.15, 'flw0': 0.18, 'time': 51.35, 'compass': 48.45, 'pitch': 0.09, 'roll': 0.58}
{'lipoC2': 0.05, 'temp': 0.0, 'lipoC3S3': 12.46, 'state': 'normal', 'rot1': 328, 'rot0': 330, 'rot3': 0, 'rot2': 0, 'depth': -1.666, 'yaw': -54.78, 'datetime': '2018-12-18 17:42:33.119462', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.44, 'flw0': 0.02, 'time': 51.56, 'compass': 45.0, 'pitch': 0.21, 'roll': 0.57}
{'lipoC2': 0.08, 'temp': 0.0, 'lipoC3S3': 12.17, 'state': 'normal', 'rot1': 328, 'rot0': 331, 'rot3': 0, 'rot2': 0, 'depth': 1.309, 'yaw': -58.06, 'datetime': '2018-12-18 17:42:33.325601', 'mgs': 0, 'flw2': 0.17, 'flw1': 0.09, 'flw0': 0.0, 'time': 51.77, 'compass': 41.72, 'pitch': 0.18, 'roll': 0.58}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.59, 'state': 'normal', 'rot1': 328, 'rot0': 331, 'rot3': 0, 'rot2': 0, 'depth': 1.691, 'yaw': -61.45, 'datetime': '2018-12-18 17:42:33.539055', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.18, 'time': 51.98, 'compass': 38.33, 'pitch': 0.1, 'roll': 0.53}
{'lipoC2': 0.03, 'temp': 0.0, 'lipoC3S3': 12.22, 'state': 'normal', 'rot1': 328, 'rot0': 331, 'rot3': 0, 'rot2': 0, 'depth': 1.385, 'yaw': -64.78, 'datetime': '2018-12-18 17:42:33.746317', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.15, 'flw0': 0.17, 'time': 52.19, 'compass': 35.0, 'pitch': 0.06, 'roll': 0.48}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.46, 'state': 'normal', 'rot1': 328, 'rot0': 331, 'rot3': 0, 'rot2': 0, 'depth': 1.004, 'yaw': -68.07, 'datetime': '2018-12-18 17:42:33.959451', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.41, 'flw0': 0.04, 'time': 52.4, 'compass': 31.71, 'pitch': 0.3, 'roll': 0.5}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.19, 'state': 'normal', 'rot1': 328, 'rot0': 332, 'rot3': 0, 'rot2': 0, 'depth': -0.903, 'yaw': -71.34, 'datetime': '2018-12-18 17:42:34.171295', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.18, 'time': 52.61, 'compass': 28.44, 'pitch': 0.64, 'roll': 0.72}
{'lipoC2': 0.02, 'temp': 0.0, 'lipoC3S3': 12.26, 'state': 'normal', 'rot1': 328, 'rot0': 333, 'rot3': 0, 'rot2': 0, 'depth': 0.165, 'yaw': -74.55, 'datetime': '2018-12-18 17:42:34.372966', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.29, 'flw0': 0.12, 'time': 52.82, 'compass': 25.23, 'pitch': 0.51, 'roll': 0.79}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.58, 'state': 'normal', 'rot1': 328, 'rot0': 333, 'rot3': 0, 'rot2': 0, 'depth': -0.14, 'yaw': -77.54, 'datetime': '2018-12-18 17:42:34.583891', 'mgs': 0, 'flw2': 0.1, 'flw1': 0.29, 'flw0': 0.0, 'time': 53.03, 'compass': 22.24, 'pitch': 0.22, 'roll': 0.8}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.58, 'state': 'normal', 'rot1': 328, 'rot0': 335, 'rot3': 0, 'rot2': 0, 'depth': -0.827, 'yaw': -80.56, 'datetime': '2018-12-18 17:42:34.792128', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.18, 'time': 53.24, 'compass': 19.21, 'pitch': 0.28, 'roll': 0.75}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.56, 'state': 'normal', 'rot1': 328, 'rot0': 336, 'rot3': 0, 'rot2': 0, 'depth': -1.59, 'yaw': -83.45, 'datetime': '2018-12-18 17:42:35.001980', 'mgs': 0, 'flw2': 0.16, 'flw1': 0.15, 'flw0': 0.0, 'time': 53.44, 'compass': 16.33, 'pitch': 0.66, 'roll': 0.76}
{'lipoC2': 0.08, 'temp': 0.0, 'lipoC3S3': 12.17, 'state': 'normal', 'rot1': 328, 'rot0': 336, 'rot3': 0, 'rot2': 0, 'depth': 1.157, 'yaw': -86.22, 'datetime': '2018-12-18 17:42:35.211085', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.06, 'flw0': 0.2, 'time': 53.65, 'compass': 13.56, 'pitch': 0.88, 'roll': 0.8}
{'lipoC2': 0.02, 'temp': 0.0, 'lipoC3S3': 12.23, 'state': 'normal', 'rot1': 328, 'rot0': 337, 'rot3': 0, 'rot2': 0, 'depth': 0.241, 'yaw': -88.91, 'datetime': '2018-12-18 17:42:35.420641', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.23, 'flw0': 0.16, 'time': 53.86, 'compass': 10.87, 'pitch': 0.71, 'roll': 0.84}
{'lipoC2': 0.08, 'temp': 0.0, 'lipoC3S3': 12.45, 'state': 'normal', 'rot1': 328, 'rot0': 337, 'rot3': 0, 'rot2': 0, 'depth': -1.819, 'yaw': -91.39, 'datetime': '2018-12-18 17:42:35.630913', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.47, 'flw0': 0.02, 'time': 54.07, 'compass': 8.39, 'pitch': 0.37, 'roll': 0.86}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.58, 'state': 'normal', 'rot1': 328, 'rot0': 337, 'rot3': 0, 'rot2': 0, 'depth': 1.691, 'yaw': -93.91, 'datetime': '2018-12-18 17:42:35.842357', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.17, 'time': 54.28, 'compass': 5.87, 'pitch': 0.39, 'roll': 0.88}
{'lipoC2': 0.13, 'temp': 0.0, 'lipoC3S3': 12.38, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': -1.514, 'yaw': -96.38, 'datetime': '2018-12-18 17:42:36.048436', 'mgs': 0, 'flw2': 0.06, 'flw1': 0.0, 'flw0': 0.12, 'time': 54.49, 'compass': 3.39, 'pitch': 0.77, 'roll': 0.9}
{'lipoC2': 0.12, 'temp': 0.0, 'lipoC3S3': 12.39, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': -1.59, 'yaw': -98.79, 'datetime': '2018-12-18 17:42:36.257614', 'mgs': 0, 'flw2': 0.12, 'flw1': 0.0, 'flw0': 0.1, 'time': 54.7, 'compass': 0.99, 'pitch': 0.95, 'roll': 0.94}
{'lipoC2': 0.02, 'temp': 0.0, 'lipoC3S3': 12.26, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': 0.165, 'yaw': -101.13, 'datetime': '2018-12-18 17:42:36.467958', 'mgs': 0, 'flw2': 0.16, 'flw1': 0.0, 'flw0': 0.0, 'time': 54.91, 'compass': -1.35, 'pitch': 0.81, 'roll': 0.97}
{'lipoC2': 0.06, 'temp': 0.0, 'lipoC3S3': 12.45, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': -1.666, 'yaw': -103.32, 'datetime': '2018-12-18 17:42:36.677875', 'mgs': 0, 'flw2': 0.09, 'flw1': 0.0, 'flw0': 0.1, 'time': 55.12, 'compass': -3.54, 'pitch': 0.71, 'roll': 1.01}
{'lipoC2': 0.15, 'temp': 0.0, 'lipoC3S3': 12.17, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': 0.851, 'yaw': -105.57, 'datetime': '2018-12-18 17:42:36.887247', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.12, 'flw0': 0.2, 'time': 55.33, 'compass': -5.79, 'pitch': 0.67, 'roll': 1.03}
{'lipoC2': 0.13, 'temp': 0.0, 'lipoC3S3': 12.38, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': 1.691, 'yaw': -107.75, 'datetime': '2018-12-18 17:42:37.095929', 'mgs': 0, 'flw2': 0.04, 'flw1': 0.41, 'flw0': 0.0, 'time': 55.54, 'compass': -7.97, 'pitch': 0.63, 'roll': 1.05}
