{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 12.26, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': 1.767, 'yaw': 0.0, 'datetime': '2018-12-12 11:23:38.992634', 'mgs': 0, 'flw2': 0.31, 'flw1': 0.23, 'flw0': 0.1, 'time': 1.26, 'compass': 41.44, 'pitch': -1.71, 'roll': 1.75}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 12.02, 'state': 'normal', 'rot1': 365, 'rot0': 340, 'rot3': 125, 'rot2': 148, 'depth': 2.072, 'yaw': 21.93, 'datetime': '2018-12-12 11:24:20.096239', 'mgs': 0, 'flw2': 1.89, 'flw1': 2.08, 'flw0': 2.28, 'time': 42.3, 'compass': 63.37, 'pitch': 17.84, 'roll': 11.21}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 11.65, 'state': 'normal', 'rot1': 368, 'rot0': 342, 'rot3': 126, 'rot2': 149, 'depth': 1.767, 'yaw': 38.61, 'datetime': '2018-12-12 11:24:20.309010', 'mgs': 0, 'flw2': 1.03, 'flw1': 3.37, 'flw0': 1.2, 'time': 42.51, 'compass': 80.05, 'pitch': 18.9, 'roll': 7.77}
{'lipoC2': 7.77, 'temp': 0.0, 'lipoC3S3': 11.75, 'state': 'normal', 'rot1': 370, 'rot0': 344, 'rot3': 127, 'rot2': 150, 'depth': 0.317, 'yaw': 53.21, 'datetime': '2018-12-12 11:24:20.525215', 'mgs': 0, 'flw2': 0.85, 'flw1': 2.4, 'flw0': 0.51, 'time': 42.72, 'compass': 94.65, 'pitch': 18.75, 'roll': 3.79}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 12.16, 'state': 'normal', 'rot1': 372, 'rot0': 346, 'rot3': 127, 'rot2': 151, 'depth': 2.759, 'yaw': 66.0, 'datetime': '2018-12-12 11:24:20.735759', 'mgs': 0, 'flw2': 0.17, 'flw1': 2.05, 'flw0': 0.5, 'time': 42.93, 'compass': 107.44, 'pitch': 16.77, 'roll': -0.12}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 11.92, 'state': 'normal', 'rot1': 373, 'rot0': 346, 'rot3': 128, 'rot2': 152, 'depth': 2.759, 'yaw': 77.61, 'datetime': '2018-12-12 11:24:20.946054', 'mgs': 0, 'flw2': 0.21, 'flw1': 3.52, 'flw0': 0.2, 'time': 43.14, 'compass': 119.05, 'pitch': 13.5, 'roll': -2.87}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 11.85, 'state': 'normal', 'rot1': 375, 'rot0': 348, 'rot3': 129, 'rot2': 153, 'depth': -0.217, 'yaw': 88.43, 'datetime': '2018-12-12 11:24:21.155918', 'mgs': 0, 'flw2': 0.55, 'flw1': 2.7, 'flw0': 0.51, 'time': 43.35, 'compass': 129.87, 'pitch': 10.21, 'roll': -4.62}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 11.76, 'state': 'normal', 'rot1': 376, 'rot0': 348, 'rot3': 130, 'rot2': 154, 'depth': -0.369, 'yaw': 98.33, 'datetime': '2018-12-12 11:24:21.368697', 'mgs': 0, 'flw2': 0.17, 'flw1': 2.52, 'flw0': 0.24, 'time': 43.56, 'compass': 139.77, 'pitch': 7.64, 'roll': -6.55}
{'lipoC2': 7.93, 'temp': 0.0, 'lipoC3S3': 11.72, 'state': 'normal', 'rot1': 377, 'rot0': 348, 'rot3': 130, 'rot2': 155, 'depth': 0.012, 'yaw': 107.12, 'datetime': '2018-12-12 11:24:21.578856', 'mgs': 0, 'flw2': 0.0, 'flw1': 4.31, 'flw0': 3.37, 'time': 43.77, 'compass': 148.56, 'pitch': 5.43, 'roll': -8.67}
{'lipoC2': 7.79, 'temp': 0.0, 'lipoC3S3': 12.02, 'state': 'normal', 'rot1': 381, 'rot0': 348, 'rot3': 131, 'rot2': 156, 'depth': 1.233, 'yaw': 115.24, 'datetime': '2018-12-12 11:24:21.890016', 'mgs': 0, 'flw2': 0.18, 'flw1': 3.28, 'flw0': 2.67, 'time': 44.09, 'compass': 156.68, 'pitch': 4.44, 'roll': -10.56}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 11.83, 'state': 'normal', 'rot1': 385, 'rot0': 348, 'rot3': 131, 'rot2': 157, 'depth': -0.369, 'yaw': 116.37, 'datetime': '2018-12-12 11:24:22.101791', 'mgs': 0, 'flw2': 0.28, 'flw1': 0.0, 'flw0': 3.2, 'time': 44.3, 'compass': 157.81, 'pitch': 4.74, 'roll': -10.59}
{'lipoC2': 8.1, 'temp': 0.0, 'lipoC3S3': 11.75, 'state': 'normal', 'rot1': 389, 'rot0': 348, 'rot3': 132, 'rot2': 157, 'depth': -0.827, 'yaw': 114.79, 'datetime': '2018-12-12 11:24:22.312503', 'mgs': 0, 'flw2': 0.21, 'flw1': 2.34, 'flw0': 2.6, 'time': 44.51, 'compass': 156.23, 'pitch': 5.72, 'roll': -10.44}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 11.76, 'state': 'normal', 'rot1': 392, 'rot0': 348, 'rot3': 132, 'rot2': 158, 'depth': 0.241, 'yaw': 111.25, 'datetime': '2018-12-12 11:24:22.534141', 'mgs': 0, 'flw2': 0.27, 'flw1': 3.52, 'flw0': 3.08, 'time': 44.72, 'compass': 152.69, 'pitch': 7.61, 'roll': -10.45}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 12.16, 'state': 'normal', 'rot1': 395, 'rot0': 348, 'rot3': 133, 'rot2': 159, 'depth': 0.089, 'yaw': 106.38, 'datetime': '2018-12-12 11:24:22.742687', 'mgs': 0, 'flw2': 0.0, 'flw1': 3.02, 'flw0': 3.13, 'time': 44.93, 'compass': 147.82, 'pitch': 9.36, 'roll': -9.79}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 12.14, 'state': 'normal', 'rot1': 398, 'rot0': 348, 'rot3': 134, 'rot2': 160, 'depth': 0.165, 'yaw': 100.5, 'datetime': '2018-12-12 11:24:22.952219', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.23, 'flw0': 3.06, 'time': 45.14, 'compass': 141.94, 'pitch': 10.82, 'roll': -8.75}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 11.81, 'state': 'normal', 'rot1': 400, 'rot0': 348, 'rot3': 134, 'rot2': 160, 'depth': 2.682, 'yaw': 93.85, 'datetime': '2018-12-12 11:24:23.161548', 'mgs': 0, 'flw2': 0.06, 'flw1': 3.87, 'flw0': 3.14, 'time': 45.35, 'compass': 135.29, 'pitch': 11.96, 'roll': -7.42}
{'lipoC2': 7.92, 'temp': 0.0, 'lipoC3S3': 11.61, 'state': 'normal', 'rot1': 403, 'rot0': 348, 'rot3': 135, 'rot2': 161, 'depth': 0.699, 'yaw': 86.47, 'datetime': '2018-12-12 11:24:23.374480', 'mgs': 0, 'flw2': 0.29, 'flw1': 3.28, 'flw0': 2.73, 'time': 45.56, 'compass': 127.91, 'pitch': 12.71, 'roll': -6.21}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 12.09, 'state': 'normal', 'rot1': 406, 'rot0': 348, 'rot3': 136, 'rot2': 162, 'depth': -0.369, 'yaw': 78.36, 'datetime': '2018-12-12 11:24:23.588094', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.46, 'flw0': 2.91, 'time': 45.78, 'compass': 119.8, 'pitch': 13.48, 'roll': -5.25}
{'lipoC2': 7.92, 'temp': 0.0, 'lipoC3S3': 11.67, 'state': 'normal', 'rot1': 409, 'rot0': 348, 'rot3': 136, 'rot2': 163, 'depth': 0.165, 'yaw': 69.85, 'datetime': '2018-12-12 11:24:23.798591', 'mgs': 0, 'flw2': 0.28, 'flw1': 3.72, 'flw0': 2.81, 'time': 45.99, 'compass': 111.29, 'pitch': 14.81, 'roll': -3.84}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 12.02, 'state': 'normal', 'rot1': 412, 'rot0': 348, 'rot3': 137, 'rot2': 164, 'depth': -0.14, 'yaw': 61.08, 'datetime': '2018-12-12 11:24:24.008212', 'mgs': 0, 'flw2': 0.23, 'flw1': 0.0, 'flw0': 3.16, 'time': 46.2, 'compass': 102.52, 'pitch': 16.09, 'roll': -2.04}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 11.87, 'state': 'normal', 'rot1': 415, 'rot0': 348, 'rot3': 137, 'rot2': 164, 'depth': 0.012, 'yaw': 52.35, 'datetime': '2018-12-12 11:24:24.217954', 'mgs': 0, 'flw2': 0.0, 'flw1': 3.46, 'flw0': 2.67, 'time': 46.41, 'compass': 93.79, 'pitch': 16.16, 'roll': -0.13}
{'lipoC2': 7.86, 'temp': 0.0, 'lipoC3S3': 11.68, 'state': 'normal', 'rot1': 417, 'rot0': 348, 'rot3': 138, 'rot2': 165, 'depth': 0.317, 'yaw': 43.43, 'datetime': '2018-12-12 11:24:24.429497', 'mgs': 0, 'flw2': 0.24, 'flw1': 3.63, 'flw0': 2.87, 'time': 46.62, 'compass': 84.87, 'pitch': 16.02, 'roll': 1.48}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 12.01, 'state': 'normal', 'rot1': 420, 'rot0': 348, 'rot3': 139, 'rot2': 166, 'depth': 2.53, 'yaw': 34.45, 'datetime': '2018-12-12 11:24:24.634468', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.43, 'flw0': 3.15, 'time': 46.83, 'compass': 75.89, 'pitch': 16.06, 'roll': 3.21}
{'lipoC2': 7.94, 'temp': 0.0, 'lipoC3S3': 11.71, 'state': 'normal', 'rot1': 424, 'rot0': 348, 'rot3': 139, 'rot2': 167, 'depth': -1.056, 'yaw': 25.5, 'datetime': '2018-12-12 11:24:24.846850', 'mgs': 0, 'flw2': 1.51, 'flw1': 2.81, 'flw0': 2.93, 'time': 47.04, 'compass': 66.94, 'pitch': 16.13, 'roll': 5.11}
{'lipoC2': 7.94, 'temp': 0.0, 'lipoC3S3': 11.79, 'state': 'normal', 'rot1': 426, 'rot0': 350, 'rot3': 140, 'rot2': 168, 'depth': 1.843, 'yaw': 19.31, 'datetime': '2018-12-12 11:24:25.056645', 'mgs': 0, 'flw2': 1.37, 'flw1': 3.05, 'flw0': 1.33, 'time': 47.25, 'compass': 60.75, 'pitch': 15.53, 'roll': 6.84}
{'lipoC2': 7.9, 'temp': 0.0, 'lipoC3S3': 11.59, 'state': 'normal', 'rot1': 429, 'rot0': 352, 'rot3': 141, 'rot2': 169, 'depth': 1.233, 'yaw': 16.72, 'datetime': '2018-12-12 11:24:25.272997', 'mgs': 0, 'flw2': 2.04, 'flw1': 2.29, 'flw0': 1.42, 'time': 47.46, 'compass': 58.16, 'pitch': 14.3, 'roll': 8.08}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 11.72, 'state': 'normal', 'rot1': 431, 'rot0': 354, 'rot3': 142, 'rot2': 170, 'depth': 0.089, 'yaw': 16.81, 'datetime': '2018-12-12 11:24:25.481474', 'mgs': 0, 'flw2': 1.9, 'flw1': 3.05, 'flw0': 1.67, 'time': 47.67, 'compass': 58.25, 'pitch': 13.36, 'roll': 8.61}
{'lipoC2': 7.91, 'temp': 0.0, 'lipoC3S3': 11.79, 'state': 'normal', 'rot1': 434, 'rot0': 356, 'rot3': 143, 'rot2': 171, 'depth': 0.699, 'yaw': 19.36, 'datetime': '2018-12-12 11:24:25.696615', 'mgs': 0, 'flw2': 1.68, 'flw1': 3.43, 'flw0': 1.66, 'time': 47.88, 'compass': 60.8, 'pitch': 13.65, 'roll': 8.34}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 11.77, 'state': 'normal', 'rot1': 437, 'rot0': 358, 'rot3': 143, 'rot2': 172, 'depth': -0.14, 'yaw': 23.93, 'datetime': '2018-12-12 11:24:25.906257', 'mgs': 0, 'flw2': 1.35, 'flw1': 2.99, 'flw0': 1.35, 'time': 48.1, 'compass': 65.37, 'pitch': 14.62, 'roll': 7.62}
{'lipoC2': 7.88, 'temp': 0.0, 'lipoC3S3': 11.67, 'state': 'normal', 'rot1': 439, 'rot0': 360, 'rot3': 144, 'rot2': 173, 'depth': 0.775, 'yaw': 29.78, 'datetime': '2018-12-12 11:24:26.112455', 'mgs': 0, 'flw2': 1.51, 'flw1': 2.52, 'flw0': 1.51, 'time': 48.31, 'compass': 71.22, 'pitch': 15.38, 'roll': 6.58}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 12.1, 'state': 'normal', 'rot1': 442, 'rot0': 363, 'rot3': 145, 'rot2': 174, 'depth': 0.851, 'yaw': 36.65, 'datetime': '2018-12-12 11:24:26.325484', 'mgs': 0, 'flw2': 1.01, 'flw1': 2.11, 'flw0': 1.32, 'time': 48.52, 'compass': 78.09, 'pitch': 15.68, 'roll': 5.2}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 11.87, 'state': 'normal', 'rot1': 444, 'rot0': 365, 'rot3': 146, 'rot2': 175, 'depth': 0.089, 'yaw': 43.9, 'datetime': '2018-12-12 11:24:26.534853', 'mgs': 0, 'flw2': 0.68, 'flw1': 3.63, 'flw0': 0.68, 'time': 48.73, 'compass': 85.34, 'pitch': 15.6, 'roll': 3.68}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 12.14, 'state': 'normal', 'rot1': 447, 'rot0': 366, 'rot3': 146, 'rot2': 176, 'depth': 3.064, 'yaw': 51.04, 'datetime': '2018-12-12 11:24:26.747361', 'mgs': 0, 'flw2': 0.48, 'flw1': 2.4, 'flw0': 0.83, 'time': 48.94, 'compass': 92.48, 'pitch': 15.77, 'roll': 2.02}
{'lipoC2': 7.92, 'temp': 0.0, 'lipoC3S3': 11.68, 'state': 'normal', 'rot1': 449, 'rot0': 368, 'rot3': 147, 'rot2': 177, 'depth': 0.775, 'yaw': 57.97, 'datetime': '2018-12-12 11:24:26.962114', 'mgs': 0, 'flw2': 0.33, 'flw1': 2.43, 'flw0': 0.49, 'time': 49.15, 'compass': 99.41, 'pitch': 16.22, 'roll': 0.44}
{'lipoC2': 8.07, 'temp': 0.0, 'lipoC3S3': 11.81, 'state': 'normal', 'rot1': 450, 'rot0': 369, 'rot3': 148, 'rot2': 178, 'depth': -0.827, 'yaw': 64.57, 'datetime': '2018-12-12 11:24:27.170901', 'mgs': 0, 'flw2': 0.29, 'flw1': 2.84, 'flw0': 0.13, 'time': 49.36, 'compass': 106.01, 'pitch': 16.33, 'roll': -1.01}
{'lipoC2': 8.06, 'temp': 0.0, 'lipoC3S3': 11.96, 'state': 'normal', 'rot1': 452, 'rot0': 370, 'rot3': 148, 'rot2': 179, 'depth': -0.598, 'yaw': 70.7, 'datetime': '2018-12-12 11:24:27.386063', 'mgs': 0, 'flw2': 0.49, 'flw1': 2.31, 'flw0': 0.62, 'time': 49.57, 'compass': 112.14, 'pitch': 15.7, 'roll': -2.43}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 11.79, 'state': 'normal', 'rot1': 453, 'rot0': 371, 'rot3': 149, 'rot2': 180, 'depth': 2.225, 'yaw': 76.57, 'datetime': '2018-12-12 11:24:27.599287', 'mgs': 0, 'flw2': 0.62, 'flw1': 2.7, 'flw0': 0.45, 'time': 49.78, 'compass': 118.01, 'pitch': 14.66, 'roll': -3.54}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 11.87, 'state': 'normal', 'rot1': 454, 'rot0': 372, 'rot3': 150, 'rot2': 181, 'depth': 2.682, 'yaw': 82.15, 'datetime': '2018-12-12 11:24:27.809371', 'mgs': 0, 'flw2': 0.11, 'flw1': 3.57, 'flw0': 0.26, 'time': 49.99, 'compass': 123.59, 'pitch': 13.65, 'roll': -4.44}
{'lipoC2': 7.88, 'temp': 0.0, 'lipoC3S3': 11.68, 'state': 'normal', 'rot1': 455, 'rot0': 373, 'rot3': 151, 'rot2': 182, 'depth': -0.064, 'yaw': 87.6, 'datetime': '2018-12-12 11:24:28.018589', 'mgs': 0, 'flw2': 0.23, 'flw1': 3.46, 'flw0': 0.21, 'time': 50.2, 'compass': 129.04, 'pitch': 12.84, 'roll': -5.15}
{'lipoC2': 7.86, 'temp': 0.0, 'lipoC3S3': 11.72, 'state': 'normal', 'rot1': 456, 'rot0': 373, 'rot3': 151, 'rot2': 183, 'depth': -0.217, 'yaw': 92.81, 'datetime': '2018-12-12 11:24:28.229108', 'mgs': 0, 'flw2': 0.18, 'flw1': 2.78, 'flw0': 0.18, 'time': 50.41, 'compass': 134.25, 'pitch': 12.28, 'roll': -5.79}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 11.87, 'state': 'normal', 'rot1': 456, 'rot0': 373, 'rot3': 152, 'rot2': 184, 'depth': 2.606, 'yaw': 97.31, 'datetime': '2018-12-12 11:24:28.440832', 'mgs': 0, 'flw2': 0.0, 'flw1': 4.48, 'flw0': 3.5, 'time': 50.62, 'compass': 138.75, 'pitch': 11.56, 'roll': -6.28}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 12.06, 'state': 'normal', 'rot1': 459, 'rot0': 373, 'rot3': 152, 'rot2': 184, 'depth': 0.546, 'yaw': 99.34, 'datetime': '2018-12-12 11:24:28.650350', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 2.64, 'time': 50.83, 'compass': 140.78, 'pitch': 11.66, 'roll': -6.44}
{'lipoC2': 7.76, 'temp': 0.0, 'lipoC3S3': 11.81, 'state': 'normal', 'rot1': 462, 'rot0': 373, 'rot3': 153, 'rot2': 185, 'depth': 0.012, 'yaw': 97.88, 'datetime': '2018-12-12 11:24:28.856965', 'mgs': 0, 'flw2': 0.0, 'flw1': 3.72, 'flw0': 2.78, 'time': 51.05, 'compass': 139.32, 'pitch': 12.8, 'roll': -6.03}
{'lipoC2': 8.09, 'temp': 0.0, 'lipoC3S3': 11.73, 'state': 'normal', 'rot1': 466, 'rot0': 373, 'rot3': 153, 'rot2': 185, 'depth': -0.446, 'yaw': 93.75, 'datetime': '2018-12-12 11:24:29.069330', 'mgs': 0, 'flw2': 0.26, 'flw1': 3.08, 'flw0': 2.56, 'time': 51.26, 'compass': 135.19, 'pitch': 14.1, 'roll': -5.44}
{'lipoC2': 7.79, 'temp': 0.0, 'lipoC3S3': 12.04, 'state': 'normal', 'rot1': 470, 'rot0': 373, 'rot3': 154, 'rot2': 186, 'depth': -0.369, 'yaw': 87.6, 'datetime': '2018-12-12 11:24:29.278187', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.67, 'flw0': 2.71, 'time': 51.47, 'compass': 129.04, 'pitch': 15.84, 'roll': -4.73}
{'lipoC2': 8.02, 'temp': 0.0, 'lipoC3S3': 11.72, 'state': 'normal', 'rot1': 473, 'rot0': 373, 'rot3': 155, 'rot2': 187, 'depth': -0.598, 'yaw': 80.22, 'datetime': '2018-12-12 11:24:29.500844', 'mgs': 0, 'flw2': 0.22, 'flw1': 2.7, 'flw0': 2.71, 'time': 51.68, 'compass': 121.66, 'pitch': 17.95, 'roll': -3.45}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 11.75, 'state': 'normal', 'rot1': 475, 'rot0': 373, 'rot3': 155, 'rot2': 187, 'depth': 0.394, 'yaw': 72.11, 'datetime': '2018-12-12 11:24:29.705863', 'mgs': 0, 'flw2': 0.18, 'flw1': 3.69, 'flw0': 2.84, 'time': 51.89, 'compass': 113.55, 'pitch': 19.81, 'roll': -1.37}
{'lipoC2': 7.91, 'temp': 0.0, 'lipoC3S3': 11.69, 'state': 'normal', 'rot1': 478, 'rot0': 373, 'rot3': 156, 'rot2': 188, 'depth': 0.394, 'yaw': 63.25, 'datetime': '2018-12-12 11:24:29.913362', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.15, 'flw0': 2.88, 'time': 52.1, 'compass': 104.69, 'pitch': 20.69, 'roll': 1.0}
{'lipoC2': 7.93, 'temp': 0.0, 'lipoC3S3': 11.65, 'state': 'normal', 'rot1': 481, 'rot0': 373, 'rot3': 156, 'rot2': 189, 'depth': 0.623, 'yaw': 53.56, 'datetime': '2018-12-12 11:24:30.123290', 'mgs': 0, 'flw2': 0.21, 'flw1': 3.11, 'flw0': 2.95, 'time': 52.31, 'compass': 95.0, 'pitch': 20.45, 'roll': 3.07}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 11.77, 'state': 'normal', 'rot1': 485, 'rot0': 373, 'rot3': 157, 'rot2': 189, 'depth': 0.851, 'yaw': 43.22, 'datetime': '2018-12-12 11:24:30.334435', 'mgs': 0, 'flw2': 0.15, 'flw1': 3.37, 'flw0': 2.89, 'time': 52.52, 'compass': 84.66, 'pitch': 19.61, 'roll': 4.82}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 11.94, 'state': 'normal', 'rot1': 489, 'rot0': 373, 'rot3': 157, 'rot2': 190, 'depth': 2.759, 'yaw': 32.57, 'datetime': '2018-12-12 11:24:30.545006', 'mgs': 0, 'flw2': 0.0, 'flw1': 4.37, 'flw0': 3.22, 'time': 52.73, 'compass': 74.01, 'pitch': 18.54, 'roll': 6.79}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 12.05, 'state': 'normal', 'rot1': 493, 'rot0': 373, 'rot3': 158, 'rot2': 191, 'depth': 0.47, 'yaw': 21.69, 'datetime': '2018-12-12 11:24:30.764878', 'mgs': 0, 'flw2': 0.09, 'flw1': 2.61, 'flw0': 2.64, 'time': 52.94, 'compass': 63.13, 'pitch': 17.22, 'roll': 9.02}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 12.13, 'state': 'normal', 'rot1': 495, 'rot0': 373, 'rot3': 158, 'rot2': 192, 'depth': 0.623, 'yaw': 10.39, 'datetime': '2018-12-12 11:24:30.975402', 'mgs': 0, 'flw2': 0.0, 'flw1': 4.28, 'flw0': 2.66, 'time': 53.15, 'compass': 51.83, 'pitch': 15.02, 'roll': 10.81}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 11.81, 'state': 'normal', 'rot1': 498, 'rot0': 373, 'rot3': 159, 'rot2': 192, 'depth': 0.851, 'yaw': -1.59, 'datetime': '2018-12-12 11:24:31.186541', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.62, 'flw0': 2.77, 'time': 53.36, 'compass': 39.85, 'pitch': 12.15, 'roll': 12.12}
{'lipoC2': 8.07, 'temp': 0.0, 'lipoC3S3': 11.75, 'state': 'normal', 'rot1': 501, 'rot0': 373, 'rot3': 160, 'rot2': 193, 'depth': 2.225, 'yaw': -13.92, 'datetime': '2018-12-12 11:24:31.395263', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.43, 'flw0': 3.02, 'time': 53.57, 'compass': 27.52, 'pitch': 9.29, 'roll': 13.2}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 12.16, 'state': 'normal', 'rot1': 503, 'rot0': 373, 'rot3': 160, 'rot2': 194, 'depth': 1.538, 'yaw': -26.6, 'datetime': '2018-12-12 11:24:31.607988', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.49, 'flw0': 3.02, 'time': 53.78, 'compass': 14.84, 'pitch': 7.05, 'roll': 13.82}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 12.14, 'state': 'normal', 'rot1': 506, 'rot0': 373, 'rot3': 161, 'rot2': 195, 'depth': 2.454, 'yaw': -39.48, 'datetime': '2018-12-12 11:24:31.818920', 'mgs': 0, 'flw2': 0.0, 'flw1': 3.69, 'flw0': 2.77, 'time': 54.0, 'compass': 1.96, 'pitch': 4.78, 'roll': 13.31}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 11.8, 'state': 'normal', 'rot1': 510, 'rot0': 376, 'rot3': 162, 'rot2': 196, 'depth': 2.911, 'yaw': -50.09, 'datetime': '2018-12-12 11:24:32.023103', 'mgs': 0, 'flw2': 5.21, 'flw1': 2.11, 'flw0': 5.81, 'time': 54.21, 'compass': -8.65, 'pitch': 2.41, 'roll': 12.15}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 11.77, 'state': 'normal', 'rot1': 516, 'rot0': 380, 'rot3': 163, 'rot2': 197, 'depth': -0.14, 'yaw': -52.2, 'datetime': '2018-12-12 11:24:32.235497', 'mgs': 0, 'flw2': 5.43, 'flw1': 2.2, 'flw0': 6.16, 'time': 54.42, 'compass': -10.76, 'pitch': 1.27, 'roll': 12.15}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 11.44, 'state': 'normal', 'rot1': 521, 'rot0': 384, 'rot3': 163, 'rot2': 198, 'depth': 2.53, 'yaw': -47.52, 'datetime': '2018-12-12 11:24:32.444373', 'mgs': 0, 'flw2': 5.65, 'flw1': 2.2, 'flw0': 6.26, 'time': 54.63, 'compass': -6.08, 'pitch': 1.33, 'roll': 13.25}
{'lipoC2': 7.79, 'temp': 0.0, 'lipoC3S3': 11.71, 'state': 'normal', 'rot1': 527, 'rot0': 388, 'rot3': 164, 'rot2': 199, 'depth': 0.623, 'yaw': -38.25, 'datetime': '2018-12-12 11:24:32.662553', 'mgs': 0, 'flw2': 5.25, 'flw1': 3.28, 'flw0': 5.85, 'time': 54.84, 'compass': 3.19, 'pitch': 2.27, 'roll': 14.67}
{'lipoC2': 7.77, 'temp': 0.0, 'lipoC3S3': 11.84, 'state': 'normal', 'rot1': 531, 'rot0': 391, 'rot3': 165, 'rot2': 200, 'depth': 1.157, 'yaw': -26.2, 'datetime': '2018-12-12 11:24:32.874493', 'mgs': 0, 'flw2': 4.76, 'flw1': 2.99, 'flw0': 5.09, 'time': 55.05, 'compass': 15.24, 'pitch': 4.07, 'roll': 15.81}
{'lipoC2': 7.86, 'temp': 0.0, 'lipoC3S3': 11.47, 'state': 'normal', 'rot1': 535, 'rot0': 395, 'rot3': 165, 'rot2': 201, 'depth': -0.446, 'yaw': -12.23, 'datetime': '2018-12-12 11:24:33.080596', 'mgs': 0, 'flw2': 4.1, 'flw1': 2.2, 'flw0': 4.77, 'time': 55.26, 'compass': 29.21, 'pitch': 6.81, 'roll': 16.92}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 11.98, 'state': 'normal', 'rot1': 539, 'rot0': 399, 'rot3': 166, 'rot2': 202, 'depth': 1.996, 'yaw': 2.33, 'datetime': '2018-12-12 11:24:33.291988', 'mgs': 0, 'flw2': 3.34, 'flw1': 2.55, 'flw0': 3.75, 'time': 55.47, 'compass': 43.77, 'pitch': 10.79, 'roll': 16.67}
{'lipoC2': 7.78, 'temp': 0.0, 'lipoC3S3': 11.77, 'state': 'normal', 'rot1': 544, 'rot0': 402, 'rot3': 167, 'rot2': 203, 'depth': 1.157, 'yaw': 16.56, 'datetime': '2018-12-12 11:24:33.501983', 'mgs': 0, 'flw2': 2.64, 'flw1': 2.37, 'flw0': 3.03, 'time': 55.68, 'compass': 58.0, 'pitch': 14.39, 'roll': 14.08}
{'lipoC2': 7.86, 'temp': 0.0, 'lipoC3S3': 11.59, 'state': 'normal', 'rot1': 548, 'rot0': 406, 'rot3': 168, 'rot2': 204, 'depth': 1.767, 'yaw': 30.22, 'datetime': '2018-12-12 11:24:33.720227', 'mgs': 0, 'flw2': 2.17, 'flw1': 2.31, 'flw0': 1.88, 'time': 55.9, 'compass': 71.66, 'pitch': 16.69, 'roll': 9.82}
